Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
6/30/1996,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,82900,92300,111300,171500,222600,114500,63900,106700,114500,116700,190800,,,,,
6/30/1996,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,45900,52600,78900,,134600,75200,47500,84800,75200,74800,133100,,,,,
6/30/1996,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,50200,55000,68100,81800,,58000,45900,72400,58000,57400,101600,,,,,
6/30/1996,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,51300,65600,80600,130500,152600,76200,48100,81400,76200,75800,134700,,,,,
6/30/1996,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78300,,,,48100,,,,,,,,,
6/30/1996,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,79200,92000,114100,136400,87200,59500,76200,87200,88200,139100,,,,,
6/30/1996,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,76200,89500,119500,172200,233000,126600,75600,108800,126600,132400,209200,,,,,
6/30/1996,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,81800,107200,137100,195500,250100,138000,88200,103800,138000,144900,229800,,,,,
6/30/1996,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,65200,75300,97900,167600,161800,87300,53700,114700,87300,85200,154200,,,,,
6/30/1996,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,60600,84500,100500,128600,163400,96200,62700,90900,96200,97100,155100,,,,,
6/30/1996,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,71400,121300,125200,64400,40600,,64400,64400,111600,,,,,
6/30/1996,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,48300,59700,88600,152000,189500,82000,50200,74800,82000,82900,143700,,,,,
6/30/1996,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,55600,64600,87200,135400,107600,82600,53700,85100,82600,82600,136400,,,,,
6/30/1996,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,93700,121900,156500,216300,126200,86600,86200,126200,136000,195800,,,,,
6/30/1996,NewHampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,57100,78800,104000,136800,152300,97500,65600,77100,97500,103200,153500,,,,,
6/30/1996,NewJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,85500,107400,130300,181200,223000,139700,87400,92800,139700,143200,227900,,,,,
6/30/1996,NewMexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,88100,100600,142000,180200,115400,87400,,115400,115400,179000,,,,,
6/30/1996,NewYork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69200,82700,,153400,,61700,,,,,,,,,
6/30/1996,NorthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,58200,62700,91600,156900,189500,92000,54800,86600,92000,92700,164100,,,,,
6/30/1996,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,51900,65000,88300,141900,154500,88500,53500,84200,88500,88900,151600,,,,,
6/30/1996,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,31100,32900,60000,107100,129100,56500,32700,43100,56500,56700,103700,,,,,
6/30/1996,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,82700,95000,125900,163900,185300,125700,84100,109500,125700,126600,189900,,,,,
6/30/1996,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,60300,70900,85700,152300,145300,83800,46600,53300,83800,88800,148000,,,,,
6/30/1996,RhodeIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,79500,96700,115600,153400,191700,114100,83500,90600,114100,116100,172100,,,,,
6/30/1996,SouthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,61400,64400,87900,141300,,80100,45600,87300,80100,79100,147100,,,,,
6/30/1996,SouthDakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,56800,70900,82500,101400,128000,82600,59600,87200,82600,82600,128700,,,,,
6/30/1996,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,52700,52000,81600,142000,199000,71000,40500,86300,71000,70100,133600,,,,,
6/30/1996,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70400,120600,,,,,,,132000,,,,,
6/30/1996,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,101000,121700,137200,168200,126800,97200,112100,126800,130500,188100,,,,,
6/30/1996,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,120100,130700,151700,169800,,,,,,,,,,,
6/30/1996,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,78500,77800,100900,170300,227000,112600,66000,118500,112600,111100,203500,,,,,
6/30/1996,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,88500,107300,135900,172000,195800,135100,88500,113600,135100,137400,209800,,,,,
6/30/1996,WestVirginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50800,66800,71500,39800,,56600,39800,39300,73200,,,,,
6/30/1996,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,73800,75900,,,,,63000,92400,,,145700,,,,,
7/31/1996,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,59200,49000,78600,146600,200000,79700,44500,97600,79700,79200,140400,,,,,
7/31/1996,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,59500,87100,97600,128500,188500,104400,67600,79500,104400,108800,168900,,,,,
7/31/1996,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,53100,56000,77800,132800,189000,64300,38000,73500,64300,64200,114200,,,,,
7/31/1996,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,91600,122700,150300,194300,260800,157300,94400,134300,157300,161000,269600,,,,,
7/31/1996,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,75400,98500,129600,177700,214800,128900,82700,99900,128900,134400,212500,,,,,
7/31/1996,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,63400,96900,131700,195200,297700,132900,83700,84800,132900,142300,231900,,,,,
7/31/1996,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,86900,87100,104100,159600,180700,108000,76000,,108000,108000,166100,,,,,
7/31/1996,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,44400,65300,89600,133200,199800,86600,51900,70800,86600,92000,155500,,,,,
7/31/1996,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,74900,65000,88700,149600,212100,92700,57300,89100,92700,93000,163300,,,,,
7/31/1996,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,,148800,182600,226900,293600,334000,221800,135500,173800,221800,257600,360800,,,,,
7/31/1996,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,74700,81400,102700,132100,159000,109300,80000,99000,109300,109600,169000,,,,,
7/31/1996,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,82400,92200,111700,171800,222800,113900,64000,107100,113900,116200,191100,,,,,
7/31/1996,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,44900,51600,79200,,134600,75400,46200,85200,75400,74900,133200,,,,,
7/31/1996,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,50600,55400,68900,83000,,58600,46000,73800,58600,57900,102800,,,,,
7/31/1996,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,51800,66300,81700,132300,153900,77300,48500,82500,77300,76900,136400,,,,,
7/31/1996,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78600,,,,47600,,,,,,,,,
7/31/1996,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,79100,92200,115200,138000,87400,59700,77100,87400,88400,140500,,,,,
7/31/1996,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,75800,89300,119200,172400,232300,126400,75400,108200,126400,132100,209200,,,,,
7/31/1996,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,81600,107500,137500,195800,251100,138200,88400,104100,138200,145200,230200,,,,,
7/31/1996,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,65100,75500,99000,168500,162000,88200,53900,115700,88200,86200,154800,,,,,
7/31/1996,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,60300,84400,100600,128700,163000,96200,62700,90500,96200,97100,155200,,,,,
7/31/1996,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,71800,122300,126300,64600,40400,,64600,64600,112800,,,,,
7/31/1996,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,48500,60400,89200,152400,188100,82600,50800,75000,82600,83700,144200,,,,,
7/31/1996,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,55800,64100,87600,136000,107700,82800,53600,86400,82800,82700,136900,,,,,
7/31/1996,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,93800,121600,155900,215500,125900,86400,85600,125900,135400,195200,,,,,
7/31/1996,NewHampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,56600,79200,104300,137100,151500,97900,65800,77400,97900,103600,153600,,,,,
7/31/1996,NewJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,84100,107100,130200,181000,221900,139600,86800,91900,139600,143100,227800,,,,,
7/31/1996,NewMexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,86300,99900,141100,180300,115700,86100,,115700,115800,180000,,,,,
7/31/1996,NewYork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69300,83000,,153300,,61800,,,,,,,,,
7/31/1996,NorthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,58400,63000,92200,157000,189600,92300,55000,86700,92300,92900,164400,,,,,
7/31/1996,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,51900,65200,88600,142200,154600,88700,53800,84700,88700,89200,152000,,,,,
7/31/1996,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,31400,33100,60100,106900,128000,56500,32700,43200,56500,56800,103300,,,,,
7/31/1996,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,82900,95400,126500,164400,185900,126200,84600,110200,126200,127300,190700,,,,,
7/31/1996,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,59800,70700,85700,152300,144900,83600,46500,53100,83600,88900,148100,,,,,
7/31/1996,RhodeIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,78100,96300,115600,153000,190400,114000,83300,89900,114000,116100,171400,,,,,
7/31/1996,SouthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,62000,64300,87800,141300,,80000,45700,86300,80000,79000,147200,,,,,
7/31/1996,SouthDakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,56400,71200,82200,100800,127200,82200,59600,86800,82200,82200,128000,,,,,
7/31/1996,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,53000,52300,82100,142500,199100,71400,40900,86800,71400,70400,133800,,,,,
7/31/1996,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70500,121100,,,,,,,132800,,,,,
7/31/1996,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,101400,122400,137800,169000,127400,97600,112000,127400,131000,189500,,,,,
7/31/1996,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,120800,131700,152700,173200,,,,,,,,,,,
7/31/1996,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,77600,77700,101100,170200,226600,112800,65800,118200,112800,111300,203200,,,,,
7/31/1996,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,88300,107500,135900,172200,195600,135100,88400,113800,135100,137600,209900,,,,,
7/31/1996,WestVirginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51300,67900,73400,40300,,57800,40300,39800,74300,,,,,
7/31/1996,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,72800,75800,,,,,63300,92200,,,145600,,,,,
8/31/1996,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,58600,48800,78800,146800,199600,79700,44000,97500,79700,79200,140700,,,,,
8/31/1996,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,59500,87300,97800,128900,188600,104600,67800,79500,104600,108800,169200,,,,,
8/31/1996,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,52900,56000,77900,132400,189800,64100,37800,74000,64100,64100,113600,,,,,
8/31/1996,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,91300,122400,150100,193900,259200,157000,94400,134100,157000,160900,269600,,,,,
8/31/1996,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,75000,98700,129800,178100,215000,129300,82600,100000,129300,134700,212800,,,,,
8/31/1996,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,62900,96700,131700,195700,297200,133100,83700,84600,133100,142200,231800,,,,,
8/31/1996,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,83800,86700,104800,160400,182200,108800,75200,,108800,108900,167600,,,,,
8/31/1996,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,44000,65300,89600,133200,199700,86500,51900,70700,86500,92000,155500,,,,,
8/31/1996,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,74800,65000,88700,149400,212000,92700,57400,89000,92700,92900,163000,,,,,
8/31/1996,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,,,146700,180600,225400,290500,329700,220400,133000,172100,220400,256100,357600,,,,,
8/31/1996,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,74000,81100,102400,131900,158400,108900,79500,99400,108900,109200,169000,,,,,
8/31/1996,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,82200,91800,111900,172500,223600,113100,63800,107400,113100,115300,191200,,,,,
8/31/1996,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,45100,51300,78900,,134100,75200,46100,85800,75200,74800,133500,,,,,
8/31/1996,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,51100,56000,69400,84100,,59300,46100,74700,59300,58600,104000,,,,,
8/31/1996,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,52300,67400,82600,133900,155600,78300,49000,83300,78300,77900,137700,,,,,
8/31/1996,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78900,,,,47000,,,,,,,,,
8/31/1996,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,79000,92300,115800,138900,87600,59800,77800,87600,88600,141400,,,,,
8/31/1996,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,75100,89100,118900,172200,231900,126200,75200,107800,126200,131900,209300,,,,,
8/31/1996,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,81300,107900,137700,196000,251700,138500,88400,104400,138500,145500,230700,,,,,
8/31/1996,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,65400,75600,98900,168700,162600,87900,54400,116000,87900,86100,154400,,,,,
8/31/1996,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,59500,84500,100500,128700,162700,96200,62500,90300,96200,96900,155200,,,,,
8/31/1996,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,72200,124100,127900,65000,40500,,65000,65000,114100,,,,,
8/31/1996,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,48500,61100,89600,152800,187600,83300,51300,75300,83300,84100,144700,,,,,
8/31/1996,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,55700,63500,87900,136800,108000,83100,53800,87800,83100,82800,137400,,,,,
8/31/1996,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,93700,121300,155800,215100,125800,86300,85300,125800,134900,194900,,,,,
8/31/1996,NewHampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,56800,79500,104700,137200,151000,98200,66200,77500,98200,104100,153100,,,,,
8/31/1996,NewJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,83000,106700,130300,180500,220700,139300,86300,91200,139300,143200,227600,,,,,
8/31/1996,NewMexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,86600,100000,141300,180700,117500,85600,,117500,117700,181200,,,,,
8/31/1996,NewYork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69400,83100,,152900,,61900,,,,,,,,,
8/31/1996,NorthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,58600,63400,92500,156900,189500,92600,55200,87100,92600,93200,164600,,,,,
8/31/1996,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,51800,65300,88900,142400,154900,88800,53900,85000,88800,89400,152400,,,,,
8/31/1996,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,31500,33300,60200,107100,127200,56500,32900,43100,56500,56900,103300,,,,,
8/31/1996,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,83300,95800,127200,164700,186500,126900,84900,110900,126900,127900,191600,,,,,
8/31/1996,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,59600,70400,85900,152400,144700,83700,46200,53100,83700,89000,148200,,,,,
